LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.8860237531,-80.2150743368,621260160370,320000.0,20250,4192,9148,10098.6,30791.9,6965.1,40348.1,40348.1,1919.8,71,0,12,2
25.8861222997,-80.2257499097,621260166640,116000.0,6750,1231,1092,6671.0,34328.5,3508.2,41176.9,41176.9,5475.1,36,0,6,2
25.8861222997,-80.2257499097,621260166640,190000.0,6750,1231,1092,6671.0,34328.5,3508.2,41176.9,41176.9,5475.1,36,0,11,2
25.8863511155,-80.2290751119,3021270081760,100000.0,7875,1378,286,5564.6,35386.2,2399.4,41579.4,41579.4,6538.0,64,0,1,4
25.8865208985,-80.2274929121,3021270082320,145000.0,7875,922,9562,6065.5,34864.2,2924.9,41493.4,41493.4,6017.5,16,0,2,4
25.8865799655,-80.223470837,621260166290,205000.0,6550,1179,9562,7377.9,33561.1,4260.1,41139.8,41139.8,4712.9,31,0,6,2
25.8866190924,-80.230685171,3021270081370,117000.0,7854,912,9562,5029.3,35908.1,1890.8,41824.1,41824.1,7065.6,64,0,6,4
25.8866930033,-80.2206354386,621260163300,125000.0,9170,1315,3246,8298.0,32626.9,5189.4,40963.3,40963.3,3777.6,62,0,9,2
25.8867892357,-80.2185848834,621260162090,91000.0,9435,1116,9562,8960.5,31950.0,5862.2,40852.2,40852.2,3100.1,63,0,10,2
25.8875503766,-80.2134981277,621260140780,176500.0,8645,1295,1434,10088.2,30262.6,6357.1,40811.6,40811.6,1419.3,66,0,8,2
25.8875672904,-80.2352951374,3021270120010,99900.0,12368,1411,23194,3467.5,37386.9,615.9,42610.0,42610.0,8558.3,61,0,6,4
25.8875699981,-80.2287805902,3021270080510,139000.0,9372,898,2944,5597.8,35256.0,2581.1,41972.8,41972.8,6421.2,54,0,5,4
25.8879433872,-80.2361046004,3021270120600,169000.0,8850,1384,9562,3177.7,37636.1,561.3,42841.3,42841.3,8810.7,64,0,2,4
25.8879450305,-80.2257107008,621260190150,159300.0,7680,950,842,6591.8,34255.0,3597.6,41810.2,41810.2,5425.2,41,0,6,2
25.8880095438,-80.2130377592,621260140730,125000.0,7350,863,1020,10036.6,30080.5,6160.4,40978.0,40978.0,1241.0,31,0,6,2
25.8883522877,-80.2255472955,621260190030,97100.0,7680,988,749,6635.4,34191.0,3681.8,41941.7,41941.7,5365.0,48,0,6,2
25.8886004228,-80.2365827894,3021270100910,115000.0,7200,1170,3088,2972.9,37758.6,497.7,43128.1,43128.1,8940.2,55,0,1,4
25.8887336621,-80.2296722772,3021270080750,135000.0,8100,1232,2177,5251.5,35511.4,2421.1,42463.0,42463.0,6690.0,63,0,7,4
25.8888133017,-80.2304855594,3021270080970,148900.0,7554,1614,9562,4986.3,35778.9,2196.7,42568.7,42568.7,6959.4,63,0,12,4
25.8888779444,-80.2120065419,621260143210,210000.0,7875,1332,2331,9927.0,29738.0,5768.2,41206.8,41206.8,910.3,47,0,9,2
25.8889823248,-80.2288809779,3021270080620,155000.0,8175,1031,1380,5505.8,35243.8,2692.9,42475.2,42475.2,6424.7,16,0,11,4
25.8893490733,-80.2136914163,621260141200,175000.0,7714,1630,4844,9492.7,30277.5,6279.0,41466.6,41466.6,1455.9,66,0,5,2
25.8893530849,-80.232388553,3021270011510,175000.0,8955,1448,2401,4353.9,36390.5,1770.8,42934.1,42934.1,7577.1,66,0,6,4
25.889355601,-80.2135188556,621260141190,101100.0,7714,903,1033,9521.0,30222.4,6224.4,41460.0,41460.0,1400.8,66,0,9,2
25.8894009278,-80.2123868068,621260143120,110000.0,7875,891,1226,9702.3,29848.9,5854.2,41417.4,41417.4,1027.6,66,0,2,2
25.8894087501,-80.2122081484,621260143110,120000.0,7875,998,2680,9730.5,29788.1,5793.9,41410.9,41410.9,966.8,66,0,9,2
25.8898113429,-80.2246460392,621260030100,117000.0,7380,1547,329,6923.5,33862.5,4119.4,42383.4,42383.4,5050.9,64,0,10,2
25.889830622,-80.2241101505,621260030070,154000.0,7380,1084,9562,7099.3,33685.7,4287.6,42346.3,42346.3,4874.1,64,0,11,2
25.8898429308,-80.2237351726,621260030050,125000.0,7380,1288,19941,7214.9,33555.8,4398.5,42318.9,42318.9,4741.5,64,0,11,2
25.8901706722,-80.2273571367,3021270080210,165000.0,8149,1156,2216,6016.3,34722.2,3336.7,42750.1,42750.1,5914.5,15,0,11,4
25.890248021,-80.2139161015,621260141430,120000.0,7600,1369,3242,9176.4,30328.5,6299.2,41802.7,41802.7,1517.2,67,0,7,2
25.8905992779,-80.2141050886,621260141310,145000.0,7600,1684,20097,9035.4,30383.1,6345.7,41938.9,41938.9,1575.1,66,0,7,2
25.890624744,-80.2134021231,621260141350,140000.0,7600,1013,1915,9147.6,30150.3,6113.5,41909.8,41909.8,1342.2,60,0,9,2
25.8907562252,-80.2281455552,3021270090260,210000.0,8100,1504,6460,5758.3,34959.5,3212.6,43027.2,43027.2,6156.4,63,0,11,4
25.8907952658,-80.2396748493,3021270130820,118000.0,7500,1096,1650,1993.2,38736.6,597.2,44206.4,44206.4,9935.8,63,0,2,4
25.8908159124,-80.2412838813,3021270130480,75000.0,7500,899,1710,1484.1,39272.7,104.2,44404.8,44404.8,10472.5,63,0,5,4
25.8909200631,-80.2199469123,621260010160,174000.0,7500,1379,1418,7992.2,32285.1,5701.1,42415.3,42415.3,3481.0,66,0,5,2
25.8910949654,-80.2252822976,621260050010,125000.0,9642,1154,3799,6725.2,34031.2,4100.2,42885.0,42885.0,5229.1,64,0,3,1
25.8911380552,-80.2127102716,621260142640,196000.0,7500,1262,3653,9127.9,29893.8,5851.0,42082.7,42082.7,1088.4,26,0,9,2
25.8912342115,-80.2389307558,3021270130600,215000.0,7500,3025,9562,2267.1,38488.2,880.3,44272.9,44272.9,9688.9,63,0,5,4
25.8912375771,-80.218403858,621260150750,104900.0,6930,1309,9562,8145.8,31774.4,6074.3,42437.5,42437.5,2971.6,26,0,6,2
25.8912375771,-80.218403858,621260150750,215000.0,6930,1309,9562,8145.8,31774.4,6074.3,42437.5,42437.5,2971.6,26,0,12,2
25.8913259412,-80.2306088208,3021270090770,133000.0,7575,1176,1512,4979.2,35765.4,2692.6,43454.6,43454.6,6964.9,63,0,3,4
25.8916389441,-80.2241825848,621260050200,140000.0,9472,924,6065,7092.3,33659.0,4504.6,42982.8,42982.8,4859.4,59,0,7,2
25.8916550805,-80.2188180986,621260150720,105000.0,7760,1737,9562,7945.1,31901.0,5871.3,42610.2,42610.2,3100.5,63,0,7,2
25.8917639651,-80.2290191259,3021270090470,115000.0,8100,884,9562,5511.1,35228.3,3187.4,43460.0,43460.0,6429.3,63,0,10,4
25.8917859815,-80.2212502717,621260020310,140000.0,7680,934,1491,7513.5,32700.3,5332.2,42818.6,42818.6,3900.4,64,0,7,2
25.8921496609,-80.211824358,621260142560,100000.0,7876,862,9562,8976.2,29597.6,5548.9,42375.8,42375.8,797.8,66,0,4,2
25.8924501126,-80.2164686611,621260100520,135000.0,6930,1671,3189,8068.1,31116.3,6092.5,42747.0,42747.0,2317.6,63,0,6,2
25.8925660192,-80.2239870645,621260050610,210000.0,9472,1616,967,6830.5,33578.6,4394.4,43297.7,43297.7,4780.1,31,0,12,4
25.8926727449,-80.2193660722,621260021190,155000.0,7670,1119,4402,7538.9,32037.3,5465.5,43025.9,43025.9,3238.8,65,0,9,2
25.8926859278,-80.2182710715,621260150400,172000.0,6930,1585,1328,7708.8,31706.1,5664.0,42945.6,42945.6,2907.6,63,0,3,2
25.8928539917,-80.232679939,3021270070120,135000.0,8039,1499,9562,4404.5,36408.5,2209.1,44183.0,44183.0,7609.1,62,0,11,4
25.8930353549,-80.2358107082,3021270120490,177000.0,7724,1288,9562,3457.0,37454.9,1874.1,44559.2,44559.2,8654.8,16,0,2,4
25.8930994384,-80.2326631365,3021270070130,189000.0,16476,1559,6164,4422.1,36377.2,2120.3,44252.5,44252.5,7577.2,62,0,11,4
25.8931100027,-80.2228447013,621260020420,155000.0,7701,1095,7091,6862.7,33177.7,4652.8,43427.3,43427.3,4378.5,36,0,8,2
25.8934911256,-80.2157072053,621260100250,199000.0,6930,1372,9562,7872.5,30848.9,5978.5,43076.9,43076.9,2049.4,36,0,5,2
25.8936423448,-80.2196746672,621260020980,150000.0,7500,1697,2681,7172.1,32153.4,5107.3,43368.9,43368.9,3353.5,65,0,3,2
25.8936803744,-80.2307585299,3021270070560,181000.0,9563,1430,9562,5108.2,35784.7,2327.1,44231.4,44231.4,6984.0,42,0,5,4
25.8938861419,-80.2138937853,621260142080,190000.0,7600,1443,1479,8068.2,30251.9,6201.4,43104.4,43104.4,1451.5,36,0,8,2
25.8939915371,-80.2418455948,3021270150290,244000.0,11250,2312,5081,1965.4,39425.6,209.9,45522.6,45522.6,10618.0,52,0,3,4
25.8940780149,-80.2315122729,3021270050680,220000.0,6054,1295,5440,4905.9,36016.1,2069.8,44501.2,44501.2,7212.3,6,0,9,4
25.8941618431,-80.2322446459,3021270050710,145000.0,10500,1260,890,4691.3,36270.9,1871.3,44570.0,44570.0,7464.5,62,0,10,4
25.8942133895,-80.2297713499,3021270050920,168300.0,11200,1931,1942,5386.7,35456.4,2453.6,44357.0,44357.0,6650.2,62,0,7,4
25.89433576,-80.2290162845,3021270051160,170000.0,7565,1459,3183,5493.7,35195.8,2645.6,44364.7,44364.7,6389.6,62,0,2,4
25.8943640342,-80.2387272214,3021270121420,135000.0,7740,1066,9562,2829.3,38389.5,1240.8,45323.5,45323.5,9580.4,64,0,10,4
25.8945899067,-80.2380434606,3021270121360,115000.0,7824,1065,1464,3060.9,38164.4,1291.3,45321.9,45321.9,9353.6,47,0,2,4
25.8945910721,-80.2314950465,3021270050640,150000.0,9194,1393,9562,4980.7,36020.0,1935.1,44659.1,44659.1,7213.1,61,0,5,4
25.8947022392,-80.2258837057,621260060590,170000.0,9600,1205,2021,5848.4,34175.7,3504.6,44200.0,44200.0,5369.4,64,0,5,2
25.8947156963,-80.2254429696,621260060570,230000.0,9588,1183,9562,5912.5,34029.3,3638.5,44170.3,44170.3,5223.0,31,0,9,2
25.8947289058,-80.2158414601,621260111240,165000.0,8611,1089,7215,7458.9,30879.0,5623.2,43516.9,43516.9,2074.9,64,0,6,2
25.8948197103,-80.2136297864,621260170090,99000.0,7872,1593,1368,7847.5,30154.2,6105.3,43430.6,43430.6,1349.1,63,0,4,2
25.895040321,-80.2180529121,621260111360,100000.0,8611,1129,9562,6982.5,31602.1,5030.6,43759.1,43759.1,2794.3,64,0,2,2
25.8950626984,-80.2303805547,3021270060640,189000.0,7875,1486,9562,5033.1,35648.4,2122.7,44723.7,44723.7,6836.2,36,0,10,4
25.8952296039,-80.2256905302,621260060710,155000.0,9600,1711,6247,5710.9,34108.2,3500.8,44370.5,44370.5,5297.4,63,0,12,2
25.8953028883,-80.2134084363,621260130010,171000.0,6511,1327,682,7763.6,30054.9,6007.0,43621.7,43621.7,1245.9,36,0,7,2
25.895322164,-80.2392264158,3021270121110,265000.0,10355,3034,15732,2925.8,38539.8,1025.0,45706.5,45706.5,9732.8,63,0,8,4
25.8953736665,-80.2290569292,3021270060150,168000.0,8925,1251,1176,5150.2,35205.0,2457.8,44715.8,44715.8,6394.7,63,0,2,4
25.8955435553,-80.2176869368,621260110830,135000.0,8636,1097,18425,6886.3,31480.5,4980.9,43915.3,43915.3,2668.3,64,0,8,2
25.8956695342,-80.2144364391,621260200170,165000.0,7920,2557,1435,7439.8,30414.0,5756.5,43775.7,43775.7,1601.0,63,0,10,2
25.8956995923,-80.2137081977,621260200130,185000.0,7920,1096,9562,7573.3,30172.8,5940.6,43748.0,43748.0,1359.6,31,0,10,2
25.8959073332,-80.2276395291,3021270060040,168000.0,8700,1254,825,5202.9,34718.8,2809.6,44791.1,44791.1,5911.2,38,0,2,4
25.8960448727,-80.2311334216,3021270060720,92000.0,7500,1687,3868,4610.7,35864.4,1728.3,45148.9,45148.9,7059.6,63,0,2,4
25.8964467519,-80.23506485,3021270030210,190000.0,11625,1561,1548,3847.2,37122.9,685.9,45655.0,45655.0,8318.6,62,0,12,4
25.896536624,-80.2261995773,621260060920,135000.0,9472,1382,2450,5214.0,34247.4,3220.7,44872.6,44872.6,5443.1,64,0,7,2
25.8965372152,-80.2276734458,3021270060010,170000.0,9068,1252,9562,4998.1,34717.9,2740.6,45016.8,45016.8,5913.4,53,0,12,4
25.8968315278,-80.2244225636,3021260070200,125000.0,7875,1324,9562,5411.7,33660.8,3343.5,44848.9,44848.9,4856.6,62,0,12,2
25.896877511,-80.2320686347,3021270140110,165000.0,10350,1176,3420,4175.5,36167.8,1321.7,45498.4,45498.4,7362.9,58,0,7,4
25.896892471,-80.2215313955,3021260220240,162000.0,8109,1526,9562,5848.3,32706.8,3792.7,44661.4,44661.4,3902.5,58,0,12,4
25.8972401353,-80.2325290082,3021270140040,170000.0,10350,1601,749,3986.9,36311.8,1134.5,45668.2,45668.2,7505.7,60,0,3,4
25.8972578831,-80.2244398404,3021260070130,180000.0,7875,1775,9562,5273.1,33658.9,3199.0,45000.9,45000.9,4854.0,61,0,6,4
25.8975663041,-80.2240068423,3021260070060,140000.0,7875,1714,1490,5243.4,33513.1,3158.8,45077.3,45077.3,4707.3,62,0,1,2
25.8977920268,-80.2163820561,621260110230,180000.0,8611,1050,1109,6436.2,31006.9,4780.6,44642.0,44642.0,2201.3,26,0,8,2
25.8978391128,-80.2175487859,621260110090,125000.0,6521,954,9562,6223.2,31372.3,4469.7,44757.6,44757.6,2566.9,63,0,2,2
25.897860826,-80.214858908,621260120020,155000.0,8426,1317,1534,6718.3,30504.9,5183.6,44582.2,44582.2,1699.2,57,0,11,2
25.8985914363,-80.2166550262,3021230080350,155000.0,7577,1700,685,6157.8,31079.8,4547.2,44957.5,44957.5,2268.5,36,0,6,2
25.89977014,-80.2250205064,3021230320340,252000.0,7725,1790,1680,4381.5,33817.3,2295.5,45935.3,45935.3,4971.7,26,0,12,4
25.8998740763,-80.2149416048,3021230090200,169000.0,7500,1326,9562,6147.2,30504.1,4816.0,45325.0,45325.0,1665.0,26,0,4,2
25.8998820102,-80.2147065937,3021230090190,85000.0,7500,1094,9562,6194.4,30425.2,4883.5,45315.1,45315.1,1586.2,55,0,12,2
25.9002942072,-80.2370631428,821220240200,129833.0,6234,1361,60,2325.2,37762.3,218.3,47203.9,47203.9,8896.2,46,0,3,2
25.9003813627,-80.2378492925,821220240230,160000.0,5859,1365,9562,2175.3,38016.0,471.3,47317.5,47317.5,9149.3,12,0,8,2
25.9007583627,-80.2387389436,821220220120,110000.0,6960,1222,3181,1899.3,38330.5,777.6,47518.5,47518.5,9302.5,31,0,2,2
25.9008425532,-80.2378796806,821220220070,130000.0,5858,1136,1488,2021.9,38027.9,475.4,47477.2,47477.2,9152.8,26,0,1,2
25.9010791671,-80.2366230569,821220220380,125000.0,6300,1204,843,2142.0,37611.9,56.7,47429.2,47429.2,8734.4,55,0,1,2
25.901841528,-80.2192666024,3021230070090,129900.0,8168,1655,1650,4699.4,31920.2,3225.3,46275.8,46275.8,3037.3,67,0,1,2
25.9021049188,-80.2123158329,3021230110190,170000.0,7875,1203,9562,6133.9,29635.8,4909.7,45997.8,45997.8,751.3,26,0,12,2
25.9022398787,-80.2156885633,3021230070170,148500.0,8400,1338,7017,5338.6,30738.5,4281.4,46211.5,46211.5,1850.5,31,0,1,2
25.9025546384,-80.2380602751,821220160240,125000.0,6060,1016,660,1442.6,38099.9,219.3,48078.7,48078.7,8670.4,26,0,2,2
25.9030812524,-80.2128149545,3021230110400,84200.0,7875,1465,21618,5755.0,29796.9,4743.6,46365.7,46365.7,898.0,63,0,12,2
25.9034853691,-80.2137454273,3021230120010,75000.0,8400,1327,9562,5441.8,30103.9,4423.3,46560.7,46560.7,1198.4,62,0,10,2
25.9037939012,-80.2271949611,3021230260120,125000.0,16125,2133,1014,2736.7,34462.0,650.8,47524.1,47524.1,5553.2,57,0,4,2
25.9041053553,-80.2162378268,3021230060460,100000.0,7875,1398,1720,4720.7,30931.1,3688.7,46909.1,46909.1,2019.6,67,0,9,2
25.9043809613,-80.216470842,3021230060360,162700.0,7875,958,2598,4594.2,31009.7,3562.0,47019.6,47019.6,2095.9,21,0,12,2
25.9046211516,-80.2347004514,821220080330,87000.0,7203,948,9562,1334.8,36979.4,110.6,48473.0,48473.0,7947.9,66,0,11,2
25.9052228539,-80.2138063462,3021230140140,178000.0,9360,1394,1775,4963.2,30141.6,3941.5,47182.4,47182.4,1221.9,31,0,1,2
25.9056496879,-80.2169081443,3021230152680,107000.0,10350,1199,19010,4147.3,31166.4,3117.7,47483.7,47483.7,2243.6,21,0,2,2
25.9056496879,-80.2169081443,3021230152680,220000.0,10350,1199,19010,4147.3,31166.4,3117.7,47483.7,47483.7,2243.6,21,0,10,2
25.9056763567,-80.226971578,3021230210260,175000.0,7500,1502,9562,2197.7,34464.5,399.0,48183.0,48183.0,5542.7,41,0,8,4
25.9058901986,-80.2109826945,3021130032200,135000.0,10500,1196,3675,5406.0,29225.2,3781.5,47280.6,47280.6,298.7,66,0,8,1
25.9061893631,-80.2259532342,3021230221800,119000.0,15000,2094,1999,2165.1,34098.5,691.9,48242.6,48242.6,5171.8,62,0,8,2
25.9062754274,-80.219879635,3021230240280,280000.0,11025,2234,2302,3330.5,32141.4,2313.4,47906.3,47906.3,3212.8,59,0,3,4
25.9065612806,-80.2255053926,3021230221820,286000.0,15000,2282,15000,2118.8,33957.4,851.8,48341.2,48341.2,5027.1,26,0,11,4
25.9068474903,-80.2351963636,821220050710,90000.0,5000,1019,560,528.5,37186.4,894.3,49285.1,49285.1,7131.3,66,0,4,2
25.9068751586,-80.2148727527,3021230151100,130000.0,7950,1402,9562,4286.2,30520.1,3266.9,47829.4,47829.4,1583.5,36,0,2,2
25.9071393956,-80.2190074347,3021230152810,94000.0,7500,1029,9562,3295.5,31870.3,2262.7,48165.2,48165.2,2930.6,36,0,1,2
25.9075016143,-80.2199271263,3021230240340,242000.0,11100,1654,2300,2994.1,32180.7,1964.6,48349.5,48349.5,3234.6,26,0,1,4
25.9076853371,-80.2258179456,3021230221310,142500.0,20000,2331,12209,1696.4,34068.4,593.9,48746.1,48746.1,5122.0,60,0,1,2
25.9077699978,-80.2333479685,821220050850,85000.0,5000,951,9562,529.0,36596.4,459.1,49440.9,49440.9,6819.5,21,0,3,2
25.9077699978,-80.2333479685,821220050850,140000.0,5000,951,9562,529.0,36596.4,459.1,49440.9,49440.9,6819.5,21,0,5,2
25.9078722743,-80.2203543383,3021230240050,200000.0,9000,1777,9562,2788.4,32332.8,1758.4,48439.8,48439.8,3376.2,31,0,3,4
25.9080442662,-80.2328300687,821220050890,92000.0,5881,1211,9562,529.1,36449.3,360.7,49486.3,49486.3,6733.2,67,0,4,2
25.9086387572,-80.2325025366,821220060440,114000.0,5882,1348,3646,385.5,36333.0,445.5,49678.8,49678.8,6510.7,65,0,10,2
25.9086458934,-80.2155533315,3021230150210,150000.0,7549,1597,5622,3665.8,30783.2,2650.6,48504.3,48504.3,1808.9,65,0,8,2
25.9086730379,-80.2207361912,3021230230140,141800.0,7575,1878,9562,2499.5,32483.4,1467.1,48807.9,48807.9,3512.8,36,0,10,2
25.9086825167,-80.2308848339,821220060760,101000.0,5000,1118,1430,626.3,35808.4,164.7,49547.6,49547.6,6515.9,66,0,9,2
25.9088809726,-80.230487033,821220060730,100000.0,5000,982,825,626.1,35682.5,176.5,49584.5,49584.5,6448.6,66,0,5,2
25.9092577977,-80.2303590085,821220060610,125000.0,5000,1229,1180,526.1,35648.9,261.6,49706.3,49706.3,6312.7,26,0,7,2
25.9094534222,-80.2164112774,3021230010360,234000.0,7500,1465,9562,3260.1,31079.5,2245.6,48848.6,48848.6,2083.3,1,0,3,4
25.9095535271,-80.2187808298,3021230010670,120000.0,7500,1250,9562,2702.9,31857.3,1688.1,49014.6,49014.6,2860.8,65,0,5,2
25.9096459905,-80.2168868409,3021230010480,197000.0,7875,1187,22784,3099.4,31237.8,2086.9,48940.7,48940.7,2236.7,26,0,8,2
25.9099872564,-80.2207402303,3021230222130,180000.0,15000,1244,1300,2137.1,32480.6,1124.4,49241.4,49241.4,3472.5,31,0,12,2
25.9103142626,-80.2138824317,3021230020200,119900.0,8123,1213,1339,3590.8,30294.4,2157.5,49007.8,49007.8,1260.8,36,0,9,2
25.9105854456,-80.2188240105,3021230010620,158000.0,7500,1168,4750,2417.7,31903.8,1397.8,49385.9,49385.9,2876.2,26,0,2,2
25.9109520026,-80.215611345,3021230020420,254500.0,7875,1462,980,3037.6,30863.2,1916.8,49346.5,49346.5,1818.3,21,0,8,4
25.9115627984,-80.2166976849,3021230250170,210000.0,9000,1994,9562,2612.4,31249.1,1587.6,49585.4,49585.4,2183.9,61,0,2,4
25.9118566482,-80.2138702232,3021230020530,127400.0,8423,1398,9562,3180.2,30335.8,1611.6,49575.2,49575.2,1248.8,26,0,4,2
25.9118582636,-80.2342640952,821220030240,160000.0,4800,1191,13450,825.3,37007.9,1504.3,50957.6,50957.6,5330.9,30,0,5,2
25.9120852335,-80.2436688989,3421150071630,200000.0,7727,1368,9562,2367.9,40100.8,1308.1,51943.3,51943.3,5136.5,27,0,10,4
25.9121067442,-80.2202063133,3021230221540,170000.0,10925,1242,20167,1687.2,32398.7,672.1,49995.7,49995.7,3311.9,36,0,8,2
25.9122083545,-80.2388321824,3421150081680,135000.0,6000,1035,1155,1646.3,38526.8,1320.0,51496.1,51496.1,5148.3,36,0,5,4
25.9123875047,-80.242731849,3421150071570,189000.0,6000,1183,2688,2316.9,39806.4,1207.8,51949.1,51949.1,5036.0,47,0,6,4
25.9125108388,-80.2377428694,3421150081800,135000.0,6000,980,1680,1567.1,38177.3,1221.6,51494.8,51494.8,5049.5,26,0,5,4
25.9128777833,-80.2194696748,3021140030020,360000.0,10350,3651,15975,1648.4,32205.5,631.2,50220.9,50220.9,3082.2,48,0,4,4
25.9129029693,-80.2386868753,3421150081540,190000.0,6000,1520,3844,1843.6,38502.5,1069.2,51723.1,51723.1,4897.3,34,0,10,4
25.9131971129,-80.2302543306,3421150061660,195000.0,5250,2061,1613,618.2,35741.9,1088.4,51106.3,51106.3,4914.0,57,0,4,4
25.9132449602,-80.2357932341,3421150051680,148000.0,5000,1471,5900,1498.8,37573.5,979.8,51575.1,51575.1,4806.8,52,0,11,4
25.913718498,-80.2342645783,3421150051110,150000.0,5646,894,1544,1411.0,37073.5,828.2,51607.0,51607.0,4654.8,35,0,12,4
25.9137289483,-80.2433498599,3421150070880,113500.0,6000,1003,1902,2841.3,40056.7,711.0,52474.6,52474.6,4539.3,66,0,9,4
25.9138656858,-80.22883537,3421150060680,165000.0,5000,1309,5692,569.9,35299.1,830.1,51215.1,51215.1,4666.4,34,0,10,4
25.9139174515,-80.227540871,3421140010750,170000.0,5000,1104,840,300.5,34867.8,575.2,51132.3,51132.3,4661.6,30,0,10,4
25.9139281468,-80.2363720228,3421150081000,72000.0,5000,1581,2512,1804.4,37770.5,722.8,51863.5,51863.5,4550.1,67,0,10,4
25.9139933945,-80.2337978797,3421150051220,146000.0,5000,1046,1176,1422.0,36927.4,734.8,51661.7,51661.7,4561.2,55,0,10,4
25.9140209347,-80.2169411069,3021140040020,190000.0,7500,1922,5704,1926.4,31366.2,782.2,50517.1,50517.1,2241.9,44,0,7,2
25.9144693931,-80.241836482,3421150070580,195000.0,6000,1625,1422,2841.2,39566.3,463.5,52577.9,52577.9,4291.4,36,0,8,4
25.9144744268,-80.2416651671,3421150070570,193000.0,6000,1527,5449,2816.8,39512.5,463.8,52563.1,52563.1,4291.6,36,0,8,4
25.914479355,-80.2414974558,3421150070560,150000.0,6000,1544,2135,2791.3,39456.1,464.0,52547.6,52547.6,4291.8,66,0,3,4
25.9145621299,-80.2285414346,3421150060460,165000.0,5000,1260,1395,698.8,35199.0,569.8,51436.7,51436.7,4414.8,9,0,6,4
25.9146608717,-80.2266619872,3421140010590,148000.0,5000,1100,3698,306.5,34582.1,499.8,51334.5,51334.5,4406.7,10,0,1,4
25.914766094,-80.2176072343,3021230220270,210000.0,12000,1892,3960,1594.7,31572.6,456.1,50808.0,50808.0,2441.4,36,0,9,4
25.9149813475,-80.2144197421,3021230220380,210000.0,12600,1827,19958,2206.2,30530.2,447.8,50707.0,50707.0,1397.0,41,0,7,4
25.9152087224,-80.2411873297,3421150070050,107000.0,6300,860,630,2964.2,39351.9,190.1,52757.0,52757.0,4017.8,47,0,10,4
25.915252572,-80.2285636016,3421150060160,125000.0,5000,1267,5455,889.3,35205.3,321.0,51684.7,51684.7,4165.5,57,0,9,4
25.9156569552,-80.2288793247,3421150060050,159000.0,5060,1718,8256,1074.4,35312.5,186.0,51857.4,51857.4,4020.3,56,0,2,4
25.9157189666,-80.2276874157,3421140010180,163000.0,4913,1035,5408,816.9,34915.9,134.1,51784.0,51784.0,4007.4,30,0,12,4
25.9159547913,-80.2164709121,3021230220140,346000.0,26500,2021,5047,1437.3,31199.0,11960.0,51091.0,51091.0,2050.3,26,0,12,4
25.9162726701,-80.2437778419,3421150040030,187000.0,9136,1419,9562,3710.8,40173.8,50.5,53392.4,53392.4,3615.5,46,0,10,4
25.9173625745,-80.2296855467,3421150013630,165000.0,7667,1408,9135,1700.1,35547.4,284.4,52523.3,52523.3,3396.1,63,0,7,4
25.9173756752,-80.2389199642,3421150041690,143000.0,9000,886,1320,3306.0,38572.6,372.8,53293.9,53293.9,3253.1,35,0,8,4
25.9175280485,-80.2406642015,3421150041410,137000.0,7500,884,2439,3639.2,39154.9,456.8,53521.9,53521.9,3183.8,35,0,3,4
25.9175356449,-80.230478547,3421150013960,175700.0,7800,1368,4663,1920.1,35813.7,358.7,52645.5,52645.5,3325.0,43,0,9,4
25.9176071091,-80.2385181965,3421150042360,159000.0,7500,886,9562,3322.0,38448.2,457.9,53342.9,53342.9,3179.7,65,0,6,4
25.9176844865,-80.2420013971,3421150041470,122500.0,7500,922,2150,3890.0,39619.4,538.5,53704.8,53704.8,3119.4,65,0,2,4
25.9176983361,-80.2415917393,3421150041450,140500.0,7500,1079,1848,3827.9,39484.4,537.2,53667.8,53667.8,3117.8,35,0,2,4
25.9177350911,-80.2374551278,3421150036460,125000.0,9000,998,4171,3184.8,38091.5,484.2,53280.8,53280.8,3139.5,66,0,6,4
25.9179739782,-80.2416032078,3421150041200,199900.0,7500,1115,2076,3921.1,39490.1,640.6,53768.3,53768.3,3020.7,35,0,5,4
25.9183649112,-80.2389900049,3421150042430,149000.0,7500,1429,3268,3638.1,38607.0,737.5,53650.4,53650.4,2897.6,66,0,5,4
25.9184137568,-80.2410245083,3421150041890,117000.0,7500,1286,1848,3962.1,39289.6,791.2,53859.1,53859.1,2866.4,65,0,10,4
25.9185758967,-80.2305088299,3421150014010,250000.0,7800,1743,9562,2203.0,35832.7,735.8,53013.1,53013.1,2945.2,30,0,12,2
25.9186244658,-80.2426207655,3421150041510,126000.0,7500,1278,9562,4286.6,39823.7,888.7,54092.3,54092.3,2772.2,65,0,4,4
25.9186675336,-80.241494443,3421150041560,184900.0,7500,1544,9562,4123.2,39455.5,891.4,53997.2,53997.2,2770.5,36,0,6,4
25.9188433347,-80.2382019238,3421150036230,195000.0,9000,1719,1984,3665.2,38347.2,896.3,53741.2,53741.2,2727.8,66,0,7,4
25.9190390203,-80.2428697225,3421150042150,135000.0,7500,1392,1008,4457.9,39912.2,1040.7,54259.8,54259.8,2617.0,66,0,8,4
25.9193936655,-80.2313336912,3421150014300,160000.0,7800,1107,6343,2598.3,36109.8,1041.8,53364.4,53364.4,2637.3,33,0,8,4
